Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
9.270117,S,9.270117,0.6394924,0,0.4063732,0,0,52.85819,26.79465,0,66.56619,83.10394,2.667378,-48.3323888236171,-48.2800300779945,-2.24911206151547,684.244231159964,677.694582200067,94.4469250505133,82.06608,82.06608,6613.829,782.7896
9.280117,S,9.280117,0.6390592,0,0.4063313,0,0,52.85819,26.74811,0,66.56619,83.10394,2.667378,-48.3040877484085,-48.2518316166264,-2.24624995195928,683.763232697198,677.212063894686,94.4244625514958,82.06236,82.06236,6620.601,783.7339
9.290117,S,9.290117,0.6386263,0,0.4062895,0,0,52.85819,26.70165,0,66.56619,83.10394,2.667378,-48.2758296313392,-48.2236758719213,-2.24339296467736,683.282520189542,676.729827146746,94.4020286223504,82.05864,82.05864,6627.368,784.6781
9.300117,S,9.300117,0.6381936,0,0.4062477,0,0,52.85819,26.65528,0,66.56619,83.10394,2.667378,-48.247624343687,-48.1955727779869,-2.2405399820826,682.802092065372,676.247871429739,94.3796232230304,82.05492,82.05492,6634.131,785.622
9.310118,S,9.310118,0.6377611,0,0.406206,0,0,52.85819,26.60898,0,66.56619,83.10394,2.667378,-48.2194609725251,-48.1675114073048,-2.23769106626317,682.321948969459,675.766196326432,94.3572463128679,82.05118,82.05118,6640.889,786.5657
9.320118,S,9.320118,0.637329,0,0.4061645,0,0,52.85819,26.56279,0,66.56619,83.10394,2.667378,-48.1913639236919,-48.1395160984388,-2.2348482350847,681.84209025197,675.284801176208,94.3348978310166,82.04745,82.04745,6647.642,787.5092
9.330118,S,9.330118,0.636897,0,0.406123,0,0,52.85819,26.51667,0,66.56619,83.10394,2.667378,-48.163316761455,-48.1115704601112,-2.23201015365146,681.362514369391,674.803685482361,94.312577729979,82.04371,82.04371,6654.39,788.4524
9.340118,S,9.340118,0.6364652,0,0.4060815,0,0,52.85819,26.47063,0,66.56619,83.10394,2.667378,-48.135318949239,-48.0836739956167,-2.22917595272904,680.883221894248,674.322848753152,94.29028597095,82.03996,82.03996,6661.133,789.3954
9.350119,S,9.350119,0.6360337,0,0.4060402,0,0,52.85819,26.4247,0,66.56619,83.10394,2.667378,-48.107378519132,-48.0558346522414,-2.22634765018306,680.40421226533,673.842290417371,94.2680224949458,82.03622,82.03622,6667.871,790.3382
9.360119,S,9.360119,0.6356025,0,0.4059989,0,0,52.85819,26.37884,0,66.56619,83.10394,2.667378,-48.0794840072227,-48.0280410057613,-2.22352412842641,679.92548503459,673.362010018048,94.2457872541585,82.03246,82.03246,6674.604,791.2808
9.370119,S,9.370119,0.6351714,0,0.4059578,0,0,52.85819,26.33306,0,66.56619,83.10394,2.667378,-48.0516388334806,-48.0002965331144,-2.22070423882787,679.44703866155,672.882007063446,94.2235802122666,82.02872,82.02872,6681.333,792.2231
9.380119,S,9.380119,0.6347405,0,0.4059166,0,0,52.85819,26.28736,0,66.56619,83.10394,2.667378,-48.0238420169798,-47.9726002408897,-2.21788822974015,678.968873730642,672.40228107176,94.2014013304649,82.02495,82.02495,6688.058,793.1652
9.39012,S,9.39012,0.6343099,0,0.4058757,0,0,52.85819,26.24176,0,66.56619,83.10394,2.667378,-47.9961085876358,-47.9449670302488,-2.21507923661598,678.490989621722,671.922831412174,94.1792505385938,82.02119,82.02119,6694.777,794.1071
9.40012,S,9.40012,0.6338796,0,0.4058347,0,0,52.85819,26.19623,0,66.56619,83.10394,2.667378,-47.968420536738,-47.9173790197979,-2.21227409295854,678.013384832249,671.443657632686,94.1571277981587,82.01742,82.01742,6701.491,795.0488
9.41012,S,9.41012,0.6334494,0,0.4057938,0,0,52.85819,26.15079,0,66.56619,83.10394,2.667378,-47.9407748570909,-47.8898332293046,-2.20947214684201,677.536060007238,670.964759311097,94.1350330771841,82.01364,82.01364,6708.201,795.9903
9.42012,S,9.42012,0.6330196,0,0.4057531,0,0,52.85819,26.10542,0,66.56619,83.10394,2.667378,-47.9131815908959,-47.8623395928767,-2.20667597492557,677.059014634836,670.486135925866,94.1129663179281,82.00986,82.00986,6714.906,796.9315
9.43012,S,9.43012,0.6325899,0,0.4057124,0,0,52.85819,26.06015,0,66.56619,83.10394,2.667378,-47.8856461473066,-47.8349035742733,-2.20388452171028,676.582247088102,670.007786900815,94.0909274732036,82.00608,82.00608,6721.606,797.8726
9.440121,S,9.440121,0.6321604,0,0.4056718,0,0,52.85819,26.01496,0,66.56619,83.10394,2.667378,-47.8581560988711,-47.8075127558599,-2.20109729049076,676.105757984103,669.529711783942,94.0689165007907,82.0023,82.0023,6728.301,798.8134
9.450121,S,9.450121,0.6317312,0,0.4056313,0,0,52.85819,25.96985,0,66.56619,83.10394,2.667378,-47.8307154520095,-47.7801711112796,-2.19831508841325,675.629546840569,669.051910083509,94.0469333503979,81.9985,81.9985,6734.992,799.7539
9.460121,S,9.460121,0.6313022,0,0.4055908,0,0,52.85819,25.92483,0,66.56619,83.10394,2.667378,-47.8033321368861,-47.7528865878184,-2.19553772921324,675.153612034053,668.574381228304,94.0249779735965,81.99471,81.99471,6741.677,800.6943
9.470121,S,9.470121,0.6308734,0,0.4055505,0,0,52.85819,25.87989,0,66.56619,83.10394,2.667378,-47.7760016848856,-47.725654715128,-2.19276515080255,674.67795410941,668.09712469182,94.0030503225786,81.99091,81.99091,6748.358,801.6344
9.480122,S,9.480122,0.6304449,0,0.4055102,0,0,52.85819,25.83502,0,66.56619,83.10394,2.667378,-47.7487161014135,-47.6984675459221,-2.18999614246181,674.202571565206,667.620140027022,93.9811503616435,81.98711,81.98711,6755.035,802.5743
9.490122,S,9.490122,0.6300166,0,0.4054699,0,0,52.85819,25.79024,0,66.56619,83.10394,2.667378,-47.7214719501184,-47.6713216032632,-2.18723151133727,673.727465060469,667.143426821645,93.959278047019,81.98329,81.98329,6761.706,803.514
9.500122,S,9.500122,0.6295885,0,0.4054298,0,0,52.85819,25.74552,0,66.56619,83.10394,2.667378,-47.6942741784685,-47.6442218542049,-2.18447094698806,673.252634142559,666.666984613752,93.9374333380374,81.97948,81.97948,6768.373,804.4535
9.510122,S,9.510122,0.6291606,0,0.4053897,0,0,52.85819,25.70091,0,66.56619,83.10394,2.667378,-47.667136771894,-47.6171822064982,-2.18171646727981,672.778078221146,666.19081280233,93.9156161738522,81.97566,81.97566,6775.035,805.3928
9.520123,S,9.520123,0.6287329,0,0.4053497,0,0,52.85819,25.65637,0,66.56619,83.10394,2.667378,-47.6400477294129,-47.5901907392137,-2.1789660543469,672.303795758449,665.714910905575,93.8938265137958,81.97184,81.97184,6781.692,806.3318
9.530123,S,9.530123,0.6283055,0,0.4053098,0,0,52.85819,25.61192,0,66.56619,83.10394,2.667378,-47.6130175290177,-47.5632578831646,-2.17622098099686,671.829786177431,665.239278337375,93.8720643044723,81.96801,81.96801,6788.344,807.2706
9.540123,S,9.540123,0.6278783,0,0.40527,0,0,52.85819,25.56754,0,66.56619,83.10394,2.667378,-47.5860147576197,-47.5363523459116,-2.17347789446836,671.356050277463,664.763914824541,93.8503295260134,81.96417,81.96417,6794.992,808.2092
9.550123,S,9.550123,0.6274514,0,0.4052303,0,0,52.85819,25.52327,0,66.56619,83.10394,2.667378,-47.5590868336194,-47.5095213144662,-2.17074294149053,670.882587325684,664.288819622016,93.8286220970837,81.96034,81.96034,6801.635,809.1476
9.560123,S,9.560123,0.6270246,0,0.4051906,0,0,52.85819,25.47902,0,66.56619,83.10394,2.667378,-47.5321803204063,-47.4827116413524,-2.16800857835034,670.409397115516,663.813992516216,93.8069420117848,81.9565,81.9565,6808.273,810.0858
9.570124,S,9.570124,0.6265981,0,0.4051509,0,0,52.85819,25.4349,0,66.56619,83.10394,2.667378,-47.5053431522336,-47.455971010287,-2.16528138639413,669.936476832152,663.33943281672,93.7852891984048,81.95265,81.95265,6814.906,811.0238
9.580124,S,9.580124,0.6261717,0,0.4051114,0,0,52.85819,25.39085,0,66.56619,83.10394,2.667378,-47.478547892715,-47.4292721024738,-2.162558168081,669.463829270038,662.865140106296,93.7636636172074,81.94881,81.94881,6821.535,811.9615
9.590124,S,9.590124,0.6257457,0,0.405072,0,0,52.85819,25.34688,0,66.56619,83.10394,2.667378,-47.4518059640097,-47.4026263421368,-2.15983914071955,668.991451771295,662.39111385347,93.742065226283,81.94495,81.94495,6828.159,812.899
9.600124,S,9.600124,0.6253198,0,0.4050326,0,0,52.85819,25.30298,0,66.56619,83.10394,2.667378,-47.4250970151263,-47.3760133643551,-2.15712414908935,668.519345084362,661.917353730416,93.7204939852743,81.94109,81.94109,6834.778,813.8364
9.610125,S,9.610125,0.6248941,0,0.4049933,0,0,52.85819,25.25917,0,66.56619,83.10394,2.667378,-47.3984573257748,-47.3494694286218,-2.15441446599794,668.047507460553,661.443859046713,93.6989498410959,81.93723,81.93723,6841.392,814.7734
9.620125,S,9.620125,0.6244687,0,0.4049541,0,0,52.85819,25.21544,0,66.56619,83.10394,2.667378,-47.3718535860531,-47.3229612556762,-2.15170866341734,667.575938549273,660.970629444734,93.6774327549427,81.93336,81.93336,6848.002,815.7103
9.630125,S,9.630125,0.6240435,0,0.4049149,0,0,52.85819,25.17176,0,66.56619,83.10394,2.667378,-47.3452882176128,-47.2964913290451,-2.14900543749593,667.104640117556,660.497664542015,93.6559427010481,81.92948,81.92948,6854.607,816.647
9.640125,S,9.640125,0.6236185,0,0.4048758,0,0,52.85819,25.1282,0,66.56619,83.10394,2.667378,-47.3187902376867,-47.270088457641,-2.14631003468432,666.633609364854,660.024963668004,93.634479601181,81.92561,81.92561,6861.207,817.5834
9.650126,S,9.650126,0.6231937,0,0.4048368,0,0,52.85819,25.08469,0,66.56619,83.10394,2.667378,-47.2923290881448,-47.2437223424353,-2.14361605990068,666.162845930799,659.55252645514,93.6130434410611,81.92172,81.92172,6867.803,818.5197
9.660126,S,9.660126,0.6227692,0,0.4047979,0,0,52.85819,25.04127,0,66.56619,83.10394,2.667378,-47.2659178754728,-47.217405897768,-2.14092804558166,665.692350399815,659.080352406716,93.5916341610838,81.91784,81.91784,6874.394,819.4557
9.670126,S,9.670126,0.6223449,0,0.4047591,0,0,52.85819,24.99793,0,66.56619,83.10394,2.667378,-47.2395564912003,-47.1911391236391,-2.13824360133259,665.222121212102,658.608441026028,93.5702517255484,81.91396,81.91396,6880.979,820.3915
9.680126,S,9.680126,0.6219207,0,0.4047203,0,0,52.85819,24.95467,0,66.56619,83.10394,2.667378,-47.2132450448086,-47.1649220200486,-2.13556514859221,664.752158953159,658.13679181637,93.5488960745398,81.91005,81.91005,6887.561,821.3271
9.690126,S,9.690126,0.6214968,0,0.4046815,0,0,52.85819,24.91147,0,66.56619,83.10394,2.667378,-47.1869704215931,-47.1387416726566,-2.13288796865938,664.282462190062,657.66540441018,93.5275671953299,81.90615,81.90615,6894.138,822.2625
9.700127,S,9.700127,0.6210731,0,0.4046429,0,0,52.85819,24.86837,0,66.56619,83.10394,2.667378,-47.1607551987943,-47.1126204332053,-2.13021755633741,663.813031415951,657.194278216378,93.5062650202427,81.90225,81.90225,6900.709,823.1976
9.710127,S,9.710127,0.6206497,0,0.4046043,0,0,52.85819,24.82534,0,66.56619,83.10394,2.667378,-47.1345798701987,-47.0865389301848,-2.12755049677679,663.343866242627,656.723412837601,93.4849895157505,81.89834,81.89834,6907.277,824.1326
9.720127,S,9.720127,0.6202265,0,0.4045659,0,0,52.85819,24.78239,0,66.56619,83.10394,2.667378,-47.1084579269518,-47.0605105746403,-2.1248888699313,662.874963997688,656.252807742374,93.4637406275261,81.89442,81.89442,6913.839,825.0673
9.730127,S,9.730127,0.6198034,0,0.4045274,0,0,52.85819,24.7395,0,66.56619,83.10394,2.667378,-47.0823693794936,-47.0345154983566,-2.12222954034822,662.406327582538,655.782462597904,93.442518332597,81.8905,81.8905,6920.397,826.0018
9.740128,S,9.740128,0.6193806,0,0.4044891,0,0,52.85819,24.6967,0,66.56619,83.10394,2.667378,-47.0563391959001,-47.0085785366029,-2.11957601600931,661.937954275134,655.312376823045,93.4213225729107,81.88658,81.88658,6926.95,826.9362
9.750128,S,9.750128,0.618958,0,0.4044508,0,0,52.85819,24.65399,0,66.56619,83.10394,2.667378,-47.0303584093794,-46.9826907486822,-2.11692752081242,661.46984359239,654.84254992606,93.4001532981757,81.88266,81.88266,6933.499,827.8702
9.760128,S,9.760128,0.6185356,0,0.4044126,0,0,52.85819,24.61134,0,66.56619,83.10394,2.667378,-47.0044169616379,-46.9568422004868,-2.11428107452524,661.001996227384,654.372981514551,93.379010487903,81.87872,81.87872,6940.042,828.8041
9.770128,S,9.770128,0.6181135,0,0.4043744,0,0,52.85819,24.56878,0,66.56619,83.10394,2.667378,-46.9785244480383,-46.9310423294191,-2.11164040243815,660.534410625235,653.903671101747,93.3578940843506,81.87478,81.87478,6946.582,829.7378
9.780128,S,9.780128,0.6176915,0,0.4043364,0,0,52.85819,24.52628,0,66.56619,83.10394,2.667378,-46.9526812766748,-46.9052916321844,-2.10900354877371,660.06708738176,653.434618195909,93.3368040493343,81.87084,81.87084,6953.116,830.6713
9.790129,S,9.790129,0.6172697,0,0.4042984,0,0,52.85819,24.48386,0,66.56619,83.10394,2.667378,-46.9268780167953,-46.8795806713805,-2.10637045144373,659.600025029595,652.965822399674,93.3157403452907,81.86689,81.86689,6959.646,831.6046
9.800129,S,9.800129,0.6168482,0,0.4042605,0,0,52.85819,24.44151,0,66.56619,83.10394,2.667378,-46.9011151658886,-46.8539099437127,-2.1037411414923,659.133223174276,652.49728331071,93.294702934346,81.86295,81.86295,6966.17,832.5376
9.810129,S,9.810129,0.6164269,0,0.4042226,0,0,52.85819,24.39924,0,66.56619,83.10394,2.667378,-46.8754086664507,-46.8282953437533,-2.10111704694741,658.666682344411,652.029000367739,93.2736917643462,81.85899,81.85899,6972.691,833.4705
9.820129,S,9.820129,0.6160058,0,0.4041848,0,0,52.85819,24.35705,0,66.56619,83.10394,2.667378,-46.8497480200902,-46.8027264406893,-2.09849642934021,658.200402093061,651.560973113793,93.2527068005218,81.85503,81.85503,6979.207,834.4031
9.83013,S,9.83013,0.6155848,0,0.4041471,0,0,52.85819,24.31493,0,66.56619,83.10394,2.667378,-46.8241263354252,-46.7771962806452,-2.09588053043416,657.734380960706,651.093201161442,93.2317479956859,81.85106,81.85106,6985.717,835.3355
9.84013,S,9.84013,0.6151642,0,0.4041094,0,0,52.85819,24.2729,0,66.56619,83.10394,2.667378,-46.7985604791657,-46.7517217516042,-2.093269257097,657.268618400549,650.625683954376,93.2108153035828,81.84709,81.84709,6992.224,836.2677
9.85013,S,9.85013,0.6147437,0,0.4040718,0,0,52.85819,24.23094,0,66.56619,83.10394,2.667378,-46.7730345461355,-46.7262869589939,-2.09066201949109,656.803115105646,650.15842109523,93.1899086838552,81.84312,81.84312,6998.725,837.1997
9.86013,S,9.86013,0.6143234,0,0.4040343,0,0,52.85819,24.18904,0,66.56619,83.10394,2.667378,-46.7475594389437,-46.7009028303328,-2.08805850717556,656.337869496976,649.691412077365,93.1690280992502,81.83913,81.83913,7005.222,838.1315
9.870131,S,9.870131,0.6139034,0,0.4039969,0,0,52.85819,24.14722,0,66.56619,83.10394,2.667378,-46.7221167728037,-46.6755509875217,-2.08545816135686,655.872881258901,649.224656577923,93.1481735181028,81.83515,81.83515,7011.714,839.0631
9.880131,S,9.880131,0.6134835,0,0.4039595,0,0,52.85819,24.10549,0,66.56619,83.10394,2.667378,-46.6967364559906,-46.6502612328836,-2.08286402435545,655.408150864866,648.758153976021,93.1273448783248,81.83116,81.83116,7018.202,839.9945
9.890131,S,9.890131,0.6130639,0,0.4039222,0,0,52.85819,24.06382,0,66.56619,83.10394,2.667378,-46.6713885757968,-46.6250037640955,-2.08027296071861,654.943678000859,648.291903948802,93.1065421491826,81.82717,81.82717,7024.685,840.9257
9.900131,S,9.900131,0.6126445,0,0.4038849,0,0,52.85819,24.02223,0,66.56619,83.10394,2.667378,-46.6460950221831,-46.5998004361942,-2.07768624325389,654.479459966319,647.825905954856,93.0857652872144,81.82317,81.82317,7031.163,841.8566
9.910131,S,9.910131,0.6122252,0,0.4038478,0,0,52.85819,23.9807,0,66.56619,83.10394,2.667378,-46.6208358663749,-46.5746313809645,-2.07510207140425,654.015499681388,647.360159651456,93.0650142669642,81.81916,81.81916,7037.637,842.7874
9.920132,S,9.920132,0.6118063,0,0.4038106,0,0,52.85819,23.93926,0,66.56619,83.10394,2.667378,-46.5956276449611,-46.549512989684,-2.07252407732784,653.551793393272,646.894664531964,93.0442890266542,81.81516,81.81516,7044.105,843.7179
9.930132,S,9.930132,0.6113875,0,0.4037736,0,0,52.85819,23.89787,0,66.56619,83.10394,2.667378,-46.5704547473252,-46.5244298644857,-2.06994713875036,653.088342928787,646.429420243718,93.0235895557294,81.81114,81.81114,7050.57,844.6483
9.940132,S,9.940132,0.6109688,0,0.4037366,0,0,52.85819,23.85659,0,66.56619,83.10394,2.667378,-46.5453403000813,-46.4994048538174,-2.06737802328269,652.625146631149,645.964426205573,93.0029157759587,81.80712,81.80712,7057.029,845.5784
9.950132,S,9.950132,0.6105504,0,0.4036997,0,0,52.85819,23.81535,0,66.56619,83.10394,2.667378,-46.5202577470814,-46.4744116322937,-2.06481095672473,652.162205277578,645.499682099638,92.982267666853,81.8031,81.8031,7063.484,846.5083
9.960133,S,9.960133,0.6101323,0,0.4036629,0,0,52.85819,23.77421,0,66.56619,83.10394,2.667378,-46.495235504869,-46.4494785121215,-2.06224891930878,651.699517190618,645.035187324899,92.9616451781209,81.79907,81.79907,7069.935,847.438
9.970133,S,9.970133,0.6097143,0,0.4036261,0,0,52.85819,23.73311,0,66.56619,83.10394,2.667378,-46.4702392049656,-46.4245712206293,-2.05968899289072,651.237082118764,644.57094162307,92.9410482886524,81.79504,81.79504,7076.38,848.3676
9.980133,S,9.980133,0.6092965,0,0.4035894,0,0,52.85819,23.69212,0,66.56619,83.10394,2.667378,-46.4453062671982,-46.3997270107208,-2.05713577199534,650.774900531173,644.106944363334,92.9204769313922,81.791,81.791,7082.821,849.2969
9.990133,S,9.990133,0.608879,0,0.4035527,0,0,52.85819,23.65118,0,66.56619,83.10394,2.667378,-46.4204002447226,-46.3749096229031,-2.05458422748064,650.312971078258,643.64319527747,92.8999310895766,81.78696,81.78696,7089.258,850.226
10.00013,S,10.00013,0.6084616,0,0.4035161,0,0,52.85819,23.61032,0,66.56619,83.10394,2.667378,-46.3955540569265,-46.3501518397315,-2.05203817776924,649.851293174283,643.179693769433,92.8794107082576,81.78291,81.78291,7095.689,851.1548
10.01013,S,10.01013,0.6080444,0,0.4034796,0,0,52.85819,23.56953,0,66.56619,83.10394,2.667378,-46.370740806201,-46.3254268391153,-2.04949532559876,649.389867589963,642.716439511396,92.8589157554597,81.77886,81.77886,7102.117,852.0836
10.02013,S,10.02013,0.6076276,0,0.4034432,0,0,52.85819,23.52881,0,66.56619,83.10394,2.667378,-46.3459674779362,-46.3007415749298,-2.04695654020361,648.928692846362,642.253432105996,92.8384461905152,81.7748,81.7748,7108.539,853.012
10.03013,S,10.03013,0.6072108,0,0.4034068,0,0,52.85819,23.48816,0,66.56619,83.10394,2.667378,-46.3212449559748,-46.2761069746935,-2.04442107652572,648.467768446305,641.790671046593,92.8180019802069,81.77074,81.77074,7114.957,853.9403
10.04013,S,10.04013,0.6067943,0,0.4033704,0,0,52.85819,23.44758,0,66.56619,83.10394,2.667378,-46.2965663862839,-46.2515160845311,-2.04189104556297,648.007095054029,641.328155896086,92.7975830702077,81.76667,81.76667,7121.37,854.8684
10.05013,S,10.05013,0.6063779,0,0.4033342,0,0,52.85819,23.40708,0,66.56619,83.10394,2.667378,-46.2719331806558,-46.2269703945585,-2.03936470884652,647.546671134994,640.865886202473,92.7771894235751,81.7626,81.7626,7127.779,855.7963
10.06013,S,10.06013,0.6059618,0,0.403298,0,0,52.85819,23.36664,0,66.56619,83.10394,2.667378,-46.2473378724094,-46.2024624541952,-2.03684153862688,647.086496319909,640.403861588258,92.7568210086441,81.75852,81.75852,7134.183,856.7239
10.07014,S,10.07014,0.6055458,0,0.4032618,0,0,52.85819,23.32627,0,66.56619,83.10394,2.667378,-46.2227794772254,-46.1779912700303,-2.0343217211686,646.626571343514,639.942081685879,92.7364777918871,81.75445,81.75445,7140.582,857.6514
10.08014,S,10.08014,0.6051302,0,0.4032258,0,0,52.85819,23.28601,0,66.56619,83.10394,2.667378,-46.1982884326597,-46.1535871410923,-2.03180907489429,646.166893358726,639.480545824784,92.7161597015923,81.75037,81.75037,7146.977,858.5787
10.09014,S,10.09014,0.6047146,0,0.4031898,0,0,52.85819,23.24577,0,66.56619,83.10394,2.667378,-46.1738162675244,-46.1292018869589,-2.02929593191461,645.707465467264,639.019253816225,92.6958667427267,81.74627,81.74627,7153.367,859.5057
10.10014,S,10.10014,0.6042993,0,0.4031538,0,0,52.85819,23.20564,0,66.56619,83.10394,2.667378,-46.1494055225349,-46.1048777275878,-2.02679051891246,645.248283784755,638.558205049254,92.6755988379906,81.74217,81.74217,7159.753,860.4326
10.11014,S,10.11014,0.6038842,0,0.4031179,0,0,52.85819,23.16555,0,66.56619,83.10394,2.667378,-46.1250162225738,-46.0805749265481,-2.0242865339383,644.789350295287,638.097399310288,92.6553559731037,81.73807,81.73807,7166.134,861.3593
10.12014,S,10.12014,0.6034693,0,0.4030821,0,0,52.85819,23.12555,0,66.56619,83.10394,2.667378,-46.1006877166763,-46.0563327235654,-2.02178732975345,644.330663308342,637.636835993347,92.6351381002581,81.73396,81.73396,7172.51,862.2857
10.13014,S,10.13014,0.6030546,0,0.4030464,0,0,52.85819,23.08561,0,66.56619,83.10394,2.667378,-46.0763946617059,-46.0321257866649,-2.01929209921169,643.872222479371,637.176514745769,92.6149451797174,81.72985,81.72985,7178.882,863.212
10.14014,S,10.14014,0.60264,0,0.4030107,0,0,52.85819,23.04573,0,66.56619,83.10394,2.667378,-46.0521459420422,-46.0079630565436,-2.01679975576996,643.41402847333,636.716435125487,92.5947771826105,81.72574,81.72574,7185.249,864.138
10.15014,S,10.15014,0.6022257,0,0.4029751,0,0,52.85819,23.00593,0,66.56619,83.10394,2.667378,-46.0279277243768,-45.9838306254508,-2.01431169641218,642.956078799492,636.256596829511,92.5746340660966,81.72162,81.72162,7191.612,865.0638
10.16014,S,10.16014,0.6018116,0,0.4029395,0,0,52.85819,22.9662,0,66.56619,83.10394,2.667378,-46.0037687939282,-45.9597573022987,-2.01182801427059,642.498375073902,635.796999266761,92.5545157864036,81.71749,81.71749,7197.97,865.9895
10.17014,S,10.17014,0.6013977,0,0.4029039,0,0,52.85819,22.92654,0,66.56619,83.10394,2.667378,-45.979644779665,-45.9357187485235,-2.00934743653766,642.040916958649,635.337642089543,92.5344223124874,81.71336,81.71336,7204.323,866.9149
10.18014,S,10.18014,0.600984,0,0.4028685,0,0,52.85819,22.88695,0,66.56619,83.10394,2.667378,-45.9555636713746,-45.9117229114113,-2.00687111184458,641.583701836938,634.878524870691,92.5143536018175,81.70923,81.70923,7210.672,867.8401
10.19014,S,10.19014,0.6005705,0,0.4028331,0,0,52.85819,22.84743,0,66.56619,83.10394,2.667378,-45.931528949304,-45.8877732678998,-2.00439919541178,641.126731455949,634.419647148269,92.4943096103114,81.70509,81.70509,7217.016,868.7652
10.20014,S,10.20014,0.6001571,0,0.4027978,0,0,52.85819,22.80797,0,66.56619,83.10394,2.667378,-45.9075226771671,-45.8638519365953,-2.00193004190269,640.670004440516,633.961008639154,92.4742903103398,81.70094,81.70094,7223.356,869.6901
10.21014,S,10.21014,0.599744,0,0.4027601,0,0,52.85819,22.76845,0,66.56619,83.10394,2.667378,-45.8834893143666,-45.8399037832,-1.99945312737196,640.213521060648,633.502609611568,92.454295779513,81.69678,81.69678,7229.691,870.6147
10.22014,S,10.22014,0.5993311,0,0.4027333,0,0,52.85819,22.72963,0,66.56619,83.10394,2.667378,-45.8598719210488,-45.8163693853898,-1.99703504138518,639.757278329118,633.044445927955,92.4343254295455,81.69263,81.69263,7236.021,871.5391
10.23014,S,10.23014,0.5989184,0,0.4027065,0,0,52.85819,22.69084,0,66.56619,83.10394,2.667378,-45.8362779483458,-45.7928583327326,-1.99461822820595,639.301274918431,632.586517354863,92.4143792477093,81.68848,81.68848,7242.347,872.4634
10.24014,S,10.24014,0.5985059,0,0.4026798,0,0,52.85819,22.65214,0,66.56619,83.10394,2.667378,-45.8127393052204,-45.7694024143731,-1.99220613372787,638.845509184373,632.12882334095,92.3944571868173,81.68431,81.68431,7248.668,873.3875
10.25014,S,10.25014,0.5980935,0,0.4026531,0,0,52.85819,22.61349,0,66.56619,83.10394,2.667378,-45.7892330877676,-45.7459787818636,-1.989796988438,638.389983018537,631.671363563356,92.3745592173777,81.68014,81.68014,7254.985,874.3113
10.26014,S,10.26014,0.5976813,0,0.4026265,0,0,52.85819,22.57491,0,66.56619,83.10394,2.667378,-45.7657638132711,-45.7225919055525,-1.98739197201164,637.934694959154,631.21413765452,92.3546852981018,81.67596,81.67596,7261.297,875.2349
10.27014,S,10.27014,0.5972694,0,0.4025999,0,0,52.85819,22.53641,0,66.56619,83.10394,2.667378,-45.7423384248489,-45.6992487393152,-1.98499099131653,637.479645683608,630.757145177341,92.3348353886323,81.67178,81.67178,7267.605,876.1584
10.28014,S,10.28014,0.5968577,0,0.4025733,0,0,52.85819,22.49795,0,66.56619,83.10394,2.667378,-45.7189444262215,-45.6759368655171,-1.98259196639887,637.024832677518,630.300385818895,92.3150094694114,81.66759,81.66759,7273.908,877.0817
10.29014,S,10.29014,0.596446,0,0.4025469,0,0,52.85819,22.45959,0,66.56619,83.10394,2.667378,-45.6956127685074,-45.652687079892,-1.98019915029852,636.570256435924,629.8438589583,92.295207478351,81.6634,81.6634,7280.207,878.0047
10.30014,S,10.30014,0.5960346,0,0.4025204,0,0,52.85819,22.42127,0,66.56619,83.10394,2.667378,-45.672304549846,-45.62946063942,-1.97780804162292,636.115917839441,629.387564362105,92.2754293983768,81.65921,81.65921,7286.5,878.9276
10.31014,S,10.31014,0.5956236,0,0.4024941,0,0,52.85819,22.38301,0,66.56619,83.10394,2.667378,-45.6490282708032,-45.6062659880926,-1.97542013048823,635.661815472808,628.931501712418,92.2556751975134,81.655,81.655,7292.79,879.8502
10.32014,S,10.32014,0.5952125,0,0.4024678,0,0,52.85819,22.34483,0,66.56619,83.10394,2.667378,-45.6258048512519,-45.5831239875359,-1.97303721745147,635.207948820001,628.475670482731,92.2359448257799,81.6508,81.6508,7299.075,880.7727
10.33014,S,10.33014,0.5948017,0,0.4024415,0,0,52.85819,22.30671,0,66.56619,83.10394,2.667378,-45.6026148463714,-45.56001526624,-1.97065719151476,634.754317556686,628.020070340252,92.2162382543052,81.64658,81.64658,7305.355,881.6949
10.34014,S,10.34014,0.5943911,0,0.4024154,0,0,52.85819,22.26866,0,66.56619,83.10394,2.667378,-45.5794676873739,-45.5369492616071,-1.96828011476626,634.30092126518,627.564700857814,92.1965554535975,81.64237,81.64237,7311.631,882.617
10.35014,S,10.35014,0.5939807,0,0.4023892,0,0,52.85819,22.23067,0,66.56619,83.10394,2.667378,-45.5563604838446,-45.5139229934049,-1.96590800507161,633.847759557306,627.109561638053,92.1768963739862,81.63815,81.63815,7317.902,883.5389
